Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T40_p2.sop;1451.591111111111;11;1581.514358905484;1616;89.39868235588074;[(3, [10, 11, 6, 13, 15, 14, 19, 5]), (2, [3]), (6, [2, 3]), (8, [2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p1.sop;39.46666666666667;11;3168.097551397638;3232;90.41612792015076;[(8, [2, 0, 1]), (1, [2]), (6, [2, 3]), (9, [1]), (2, [0, 3]), (3, [8, 10, 6, 12, 14, 15, 13, 18, 16, 19])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p1.sop;30.0;11;1607.984546150933;1616;90.87809920310974;[(3, [14, 13, 15, 1, 2, 18, 6, 12, 10, 16]), (8, [5, 2, 0]), (6, [3, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p2.sop;1057.9575510204081;14;125.53277426630652;126;103.24469518661499;[(6, [4, 2, 6]), (4, [6]), (13, [4, 1]), (1, [2, 3]), (10, [0, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.8;11;2337.2685706288394;2424;92.73705625534058;[(3, [19, 10, 15, 13, 9, 3, 6, 1, 18, 14]), (2, [3, 0]), (9, [1]), (6, [2, 3]), (8, [0, 5, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2414.322005426275;2424;89.1031653881073;[(8, [0, 2, 1]), (6, [3, 2]), (2, [3, 4]), (9, [1]), (3, [19, 8, 11, 12, 6, 15, 9, 10, 1, 14])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p1.sop;23.085714285714285;14;125.79786565399611;126;104.18206477165222;[(10, [1, 3]), (1, [0, 2]), (13, [1, 0]), (4, [6]), (6, [0, 6, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1953.9644444444443;11;3231.008662386086;3232;91.10003328323364;[(1, [2]), (8, [2, 0, 5]), (3, [12, 6, 2, 13, 1, 10, 16, 9]), (6, [2, 0]), (9, [1]), (2, [4, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1590.48;11;1598.9839781313385;1616;61.33859443664551;[(3, [15, 14, 11, 10, 9, 19, 8]), (2, [3]), (9, [1]), (6, [3]), (8, [2, 5, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p1.sop;30.0;11;1465.1839832239957;1616;61.874640703201294;[(3, [5, 8, 19, 11, 13, 18, 6, 15, 12, 9]), (8, [0, 5, 2]), (6, [3, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
