Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T80_p2.sop;1291.4699477218787;11;3230.7244629100974;3232;81.22414803504944;[(6, [3, 1, 0, 2]), (8, [2, 5, 0, 4]), (3, [19, 14, 12, 17, 9, 10, 3, 2, 7, 18, 6, 13, 15, 11, 16])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;20.510257052780723;11;1602.1722223514798;1616;70.43123435974121;[(3, [8, 19, 2, 1, 0, 3, 6, 18, 13, 15, 14, 10, 9, 12, 11, 5]), (6, [2, 3])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;968.0721651823256;11;1579.412391004021;1616;69.04528450965881;[(6, [2, 0, 3]), (3, [5, 9, 16, 10, 14, 12, 6, 2, 3, 1, 15, 11, 19])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p2.sop;423.97561785296205;14;117.83480846101753;126;81.37736892700195;[(11, [1, 5, 3]), (6, [5, 6, 3, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p1.sop;13.986900619512308;14;124.94314373411268;126;88.84210872650146;[(6, [2, 6, 3, 4]), (13, [2, 3, 4, 0, 1]), (10, [0, 2, 1, 3])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;25.430938262870853;11;2406.31135033183;2424;78.75295209884644;[(3, [12, 14, 15, 13, 18, 3, 2, 0, 1, 6, 16, 11, 10, 9]), (8, [2, 5, 0, 1]), (6, [0, 2, 3])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p2.sop;1174.962339220614;11;2380.063020364613;2424;77.74531173706055;[(6, [0, 2, 3]), (8, [1, 2, 0, 5]), (3, [8, 19, 14, 6, 18, 11, 9, 10, 1, 12, 15, 16])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p1.sop;26.63877871211719;11;3227.4658815679895;3232;79.58923506736755;[(6, [2, 3, 0]), (3, [10, 14, 18, 19, 8, 5, 11, 9, 15, 3, 6, 1, 12, 13, 16]), (8, [5, 3, 4, 0, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;20.079387300451316;11;1608.4496937546744;1616;69.61613297462463;[(6, [3, 2]), (3, [8, 19, 10, 18, 15, 11, 9, 14, 12, 1, 2, 6, 3, 13, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p2.sop;1300.0674676081812;11;3208.818349986729;3232;80.31741428375244;[(8, [0, 5, 2, 4, 1]), (6, [3, 2, 0]), (3, [5, 16, 11, 13, 12, 14, 17, 18, 19, 9, 10, 15, 3, 6, 2, 1])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;1083.2550444851813;11;1550.3622760321728;1616;70.82356524467468;[(3, [19, 8, 14, 15, 6, 1, 3, 13, 9, 10, 11, 16, 4]), (8, [5, 0, 2]), (6, [3, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p2.sop;595.143758513397;14;125.75967951188093;126;86.79094195365906;[(6, [2, 3, 4]), (1, [2, 0, 3, 1]), (10, [2, 0, 1, 3])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p1.sop;12.096377908162342;14;122.90631296190875;126;84.1692316532135;[(10, [0, 2]), (13, [2, 3, 0, 1]), (6, [5, 6, 3, 4, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;23.152490739595223;11;2390.4785857775387;2424;74.30977296829224;[(3, [8, 19, 14, 11, 9, 13, 18, 7, 1, 6, 3, 0, 15, 2, 12, 4]), (8, [5, 0, 2, 1])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p2.sop;1212.199436603832;11;2419.1240548656406;2424;78.09331178665161;[(8, [5, 0, 4, 2, 1]), (6, [3, 0, 2]), (3, [14, 12, 1, 6, 13, 15, 18, 2, 11, 10, 9, 19])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;21.297662731206792;11;1615.6683066339822;1616;68.73606991767883;[(3, [5, 19, 11, 10, 9, 6, 13, 12, 15, 3, 1, 2, 18, 14]), (8, [0, 2, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p1.sop;27.261013261428538;11;3210.7024475167195;3232;80.66920232772827;[(8, [2, 4, 5, 0]), (3, [10, 11, 12, 14, 16, 9, 15, 3, 6, 18, 13, 2, 1, 19]), (2, [3, 1, 2, 0, 4])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;1003.119945595671;11;1603.4296070844216;1616;73.25198149681091;[(8, [2, 5, 0]), (6, [3, 2]), (3, [8, 11, 9, 12, 14, 15, 1, 3, 18, 10])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p2.sop;1446.9623392206097;11;3178.563963375712;3232;84.64838910102844;[(3, [15, 9, 12, 13, 3, 2, 1, 6, 18, 11, 10, 14]), (2, [1, 2, 4, 0, 3]), (6, [0, 2, 3]), (8, [2, 5, 0, 4])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p2.sop;475.1955552904019;14;124.30843846234114;126;100.96037912368774;[(10, [0, 2, 1, 3]), (6, [6, 3, 5, 1, 4, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;24.93618128603458;11;2367.7512909449088;2424;93.09981203079224;[(3, [5, 19, 8, 15, 13, 6, 2, 3, 18, 1, 11, 10, 9]), (8, [2, 0, 5, 1]), (6, [2, 3, 0])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p1.sop;11.569856593384548;14;125.37638334594037;126;115.65958666801453;[(6, [4, 3, 6, 2]), (13, [4, 2, 1]), (1, [0, 2, 3])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p2.sop;1236.6472412917979;11;2392.4718243276393;2424;104.05057621002197;[(3, [11, 14, 15, 12, 3, 2, 13, 18, 6, 9, 10, 19, 8]), (6, [0, 3, 2]), (8, [1, 2, 4, 0, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
