Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T80_p2.sop;1133.1999999999996;11;3192.48149801933;3232;64.98929286003113;[(3, [9, 13, 18, 2, 1, 7, 6, 17, 4, 16, 14, 0, 3, 12, 11, 19, 8, 5, 10, 15]), (2, [3, 4, 0]), (9, [1])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;23.348006154597275;11;3212.4720298886486;3232;65.1488151550293;[(8, [2]), (6, [3, 2]), (3, [5, 18, 12, 16, 4, 10, 3, 13, 8, 19, 9, 11, 15, 14, 1, 2, 7, 0, 17, 6])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p2.sop;452.60627758568273;11;1558.7916915507994;1616;58.73617172241211;[(3, [5]), (6, [2, 3, 1, 0]), (2, [3, 0, 4]), (9, [1])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p1.sop;10.985605433061178;11;1522.3920758256209;1616;61.68406558036804;[(3, [8, 5, 12, 15, 18, 3, 0, 2, 6, 13, 1, 9, 19, 11, 14, 10])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p2.sop;650.6539031237558;11;2418.871625902216;2424;61.81786918640137;[(3, [14, 3, 1, 18, 6, 4, 0, 2, 7, 9, 17, 16, 10, 11, 13, 15, 12, 19, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;19.999999999999996;11;2419.7303264261473;2424;64.72841548919678;[(3, [19, 8, 5, 9, 4, 17, 3, 2, 11, 16, 1, 0, 7, 13, 15, 6, 18, 12, 10, 14])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p2.sop;703.7261904761904;14;125.74552611264741;126;72.80647778511047;[(11, [2, 4]), (5, [0]), (6, [1, 3, 4]), (10, [1])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
14st70_T40_p1.sop;12.666666666666668;14;121.67069399486562;126;73.29356408119202;[(11, [2, 4]), (5, [1]), (6, [5, 6, 3, 2])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T80_p2.sop;1133.7999999999997;11;3201.027379463733;3232;66.1097481250763;[(3, [8, 9, 10, 5, 19, 11, 14, 4, 17, 16, 13, 1, 3, 6, 18, 7, 0, 2, 12, 15]), (9, [0, 1]), (2, [4, 3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;22.76221971697037;11;3231.406720654977;3232;64.07844972610474;[(8, [2]), (6, [3]), (3, [5, 6, 18, 16, 10, 19, 11, 8, 9, 13, 1, 0, 7, 3, 2, 4, 14, 17, 12, 15])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p2.sop;452.60627758568273;11;1530.36957232118;1616;58.816827058792114;[(9, [1]), (2, [3, 0, 4]), (6, [1, 0, 2, 3]), (3, [5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p1.sop;12.760729313591828;11;1561.0009411782414;1616;61.65158247947693;[(3, [5, 19, 18, 12, 15, 13, 2, 1, 0, 3, 6, 11, 9, 10, 16, 14, 8])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p2.sop;650.6539031237558;11;2420.7022096524147;2424;61.61533212661743;[(3, [5, 19, 8, 13, 9, 4, 16, 15, 14, 11, 10, 17, 6, 2, 0, 12, 18, 7, 1])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;19.999999999999996;11;2346.258431078675;2424;60.95420169830322;[(3, [5, 16, 19, 8, 10, 11, 9, 4, 17, 14, 6, 1, 12, 18, 3, 0, 2, 7, 15, 13])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
